"","user name","statusesCount","followersCount","favoritesCount","friendsCount","url","name","created","protected","verified","screenName","location","lang","id","listedCount","followRequestSent","profileImageUrl","tweets date","tweet "
"narendramodi.137","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-17 11:57:53,"                                                                                                                    tcoezytaxzsx"
"narendramodi.138","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-17 05:49:01,"in a short while i will be joining the krishi unnati mela it is always a delight to interact with india s hardwor  tcowoouiomnuf"
"narendramodi.139","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-16 17:45:45,"here is my speech at the newsrisingindia summit tcoqdfehgf"
"narendramodi.140","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-16 17:42:57,"we attach topmost priority to the aspirations of the poor neomiddle class and the middle class tcohgslftqzs"
"narendramodi.141","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-16 17:42:17,"strong economic growth and greater development tcofruynlpo"
"narendramodi.142","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-16 17:41:25,"when we say india rising we also refer to india s rising stature at the global stage tcogdlsdu"
"narendramodi.143","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-16 17:40:32,"moving from silos to solutions tcorgorlac"
"narendramodi.144","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-16 17:39:36,"unprecedented transformation of india s health sector through focus on preventive health affordable healthcare su  tcoybksqwi"
"narendramodi.145","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-16 17:37:11,"i am proud that our government has worked not only on emotional integration but also on harnessing the demographic  tcoyfovtucabg"
"narendramodi.146","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-16 17:36:05,"in today s india it is the people who are leading the journey towards the country s transformation we can see thi  tcojpasnsu"
"narendramodi.147","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-16 17:34:52,"for me rising india signifies the rise of pride prosperity and determination of  crore indians tcoekxpkend"
"narendramodi.148","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-16 14:06:17,"looking forward to addressing the newsrisingindia summit my speech begins in a short while tcoqnvdlvzlgy"
"narendramodi.149","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-16 11:18:50,"i congratulate the manipur government under the leadership of nbirensingh ji for assiduously working to fulfil the  tcoxatfwthtj"
"narendramodi.150","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-16 11:18:11,"the atmosphere at the public meeting in manipur was euphoric people from all sections of society from all across  tcoegvggrodb"
"narendramodi.151","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-12 13:40:08,"president emmanuelmacron and i inaugurated a solar power plant in mirzapur our commitment towards harnessing sola  tcogesihedih"
"narendramodi.152","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-12 13:36:49,"a picture from the varanasimirzapur journey tcoamiuupvtc"
"narendramodi.153","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-12 13:33:52,"honoured to welcome president emmanuelmacron to uttar pradesh tcopntponim"
"narendramodi.154","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-12 13:19:04,"flagged off a train that connects kashi and patna tcoxqaxtmuhxm"
"narendramodi.155","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-12 13:12:26,"the kachra mahotsav in varanasi is a wonderful initiative this will give strength to the swachh bharat mission he  tcoyrugjmqa"
"narendramodi.156","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-12 13:06:52,"addressed a public meeting in kashi and inaugurated various development projects here is my speech  tcohtjg"
"narendramodi.157","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-11 16:17:25,"had a series of fruitful meetings with respected world leaders on the sidelines of the isa today   via nmapp tcoeylppkio"
"narendramodi.158","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-11 16:15:07,"looking forward to hosting president emmanuelmacron in varanasi tomorrow   via nmapp tcobnncextfgm"
"narendramodi.159","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-11 10:09:15,"one of the highlights of today s isa programme was the wonderful rendition of  we shall overcome  and  hum honge k  tcolcdtxfjr"
"narendramodi.160","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-11 10:05:36," action points for ways to harness solar energy and strengthen the isa for a better tomorrow tcornhjqsnw"
"narendramodi.161","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-11 10:05:09,"here is how we in india are according topmost priority to solar energy tcovjisdivo"
"narendramodi.162","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-11 10:04:49,"the sun has an important place in various cultures around the world tcofcpaawv"
"narendramodi.163","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-11 10:03:59,"a dream that we saw in  during cop in paris has become a reality in delhi today i thank all the nations of  tcoeaxqjlte"
"narendramodi.164","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-11 10:02:49,"here is how we launched the isa tcosctvvrv"
"narendramodi.165","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-11 10:02:15,"mali is a vital part of the international solar alliance gratitude to presidencemali for gracing the founding con  tcoxkvruhrdic"
"narendramodi.166","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-11 10:00:40,"gabon s steadfast support and participation in the international solar alliance is a big honour thank you  tcortjospk"
"narendramodi.167","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-11 09:59:37,"wonderful meeting you once again president maithripalas thank you for supporting the international solar allianc  tcohcbodmq"
"narendramodi.168","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-11 07:14:19,"sharing my remarks at the isa founding conference talked about the importance of the sun in different cultures in  tcorgxkpizfjd"
"narendramodi.169","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-11 07:10:05,"happy to dedicate to our citizens a new treatybased intergovernmental organization headquartered in india the fou  tcojzhwpeqos"
"narendramodi.170","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-11 07:09:05,"president emmanuelmacron and i are honoured to host the founding conference of the international solar alliance t  tcogqfqadae"
"narendramodi.171","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-11 07:02:46,"i am pleased to receive world leaders and representatives of international organisations and other multilateral in  tcookynjuigm"
"narendramodi.172","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-11 06:59:30,"we deeply appreciate your taking part in the isa founding conference in delhi president rochkaborepf tcodgzwxkxy"
"narendramodi.173","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-11 06:56:17,"happy to have president kagame in delhi for the international solar alliance founding conference tcopegxmmzi"
"narendramodi.174","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-11 06:55:44,"the international solar alliance is significantly enriched by the support of the wonderful people of togo thank yo  tcoqoklmqna"
"narendramodi.175","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-11 06:52:59,"we cherish your support to the international solar alliance mr eriksolheim tcohifslqwxd"
"narendramodi.176","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-11 06:52:14,"welcome back prime minister frank bainimarama india is always delighted to host you we value your support and par  tcowntnbsr"
"narendramodi.177","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-11 06:51:35,"thank you president issoufou mahamadou for being in india to take part in the founding conference of the internatio  tcoqehwfml"
"narendramodi.178","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-11 02:00:28,"birthday greetings to punjab cm captamarinder ji i pray for his long and healthy life"
"narendramodi.179","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-10 09:31:11,"the government of india is actively working on the aspirational districts these districts have their own challenge  tcorudgsfhbv"
"narendramodi.180","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-10 09:30:25,"jan bhagidari is the greatest asset of progress wherever the people are active stakeholders in the development pro  tcolqmpfdtfx"
"narendramodi.181","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-10 09:29:51,"development cannot be lopsided urged legislators and officials to focus on districts where development parameters  tcoeyhpbd"
"narendramodi.182","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-10 09:28:51,"the nationallegislatorsconference is an excellent initiative by honourable speaker smahajanls ji it brings toge  tcoaqvbmoii"
"narendramodi.183","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-10 09:25:18,"today several crucial mous were signed that will boost indiafrance friendship tcopgqxggcvi"
"narendramodi.184","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-10 09:23:04,"held important talks with president emmanuelmacron we discussed several areas of indiafrance cooperation partic  tcoyqyiukpbc"
"narendramodi.185","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-10 02:18:34,"greetings and best wishes to cisfhqrs on their raising day cisf has distinguished itself by effectively catering  tcomipdlys"
"narendramodi.186","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-09 17:52:18,"looking forward to cochairing the founding conference of the international solar alliance with president  tcoefgqyxmw"
"narendramodi.187","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-09 17:35:42,"welcome to india president emmanuelmacron your visit will add great strength to the strategic partnership betwee  tcowxeizhdq"
"narendramodi.188","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-09 14:44:25,"had a wonderful interaction with recipients of the nari shakti puraskar congratulated them on their exemplary cont  tcorvsnpqj"
"narendramodi.189","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-09 10:27:07,"the bjptripura ipft government is a government for each and every citizen of tripura i am confident this new te  tcojvdjqr"
"narendramodi.190","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-09 10:25:34,"tripura is celebrating diwali today the swearingin ceremony of bjpbiplab and ministers marks the start of a new  tcovrhfoqcnb"
"narendramodi.191","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-08 12:24:59,"delighted to interact with ambassadors of betibachaobetipadhao here are some glimpses tcogdluiqmdi"
"narendramodi.192","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-08 12:22:03,"at the programme in jhunjhunu today we also marked the expansion of the betibachaobetipadhao movement to  dist  tcojztdoed"
"narendramodi.193","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-08 12:20:08,"we began the poshan abhiyaan with an unwavering commitment to ensure proper nutrition facilities for our women and  tcofblxtcxec"
"narendramodi.194","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-08 12:15:19,"great picture one more chief minister will join you tomorrow   tcomhwflmx"
"narendramodi.195","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-08 12:13:52,"congratulations to mr neiphiu rio mr y patton and all others who took oath today the ndpp bjpnagaland allia  tcowqrmrx"
"narendramodi.196","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-08 10:19:52," an undiluted message of gender justice  by rm nsitharaman  tcovtpvaaylp  via nmapp tcoudsjcbkkk"
"narendramodi.197","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-08 10:18:12," nari shakti in new india an article by mp mlekhi  tcofhekbntw  via nmapp tcojfalbnfkxz"
"narendramodi.198","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-01 11:24:20,"pluralism is what makes india our diversity strengthens us this is the land where people of various faiths and be  tcokauqvpg"
"narendramodi.199","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-01 11:21:41,"islamic culture is flourishing across india the influence of sufism spreads the message of love peace and brother  tcoulmuobgkeq"
"narendramodi.200","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-01 11:16:13,"glad to have distinguished members of the muslim community scholars spiritual leaders and others during the confe  tcoquxvfcxa"
"narendramodi.201","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-01 11:14:10,"it was an honour to take part in a conference on  islamic heritage promoting understanding and moderation  where  tcomtupectf"
"narendramodi.202","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-01 11:11:35,"the talks with his majesty kingabdullahii were wideranging and productive our discussions will add new vigour to  tcolntzmoak"
"narendramodi.203","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-01 04:11:21,"looking forward to meeting his majesty king abdullah ii today we will take part in a conference on  islamic herita  tcoxqtbrjz"
"narendramodi.204","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-01 01:58:29,"birthday wishes to my friend and bihar s dynamic cm shri nitishkumar ji he has always served our nation with grea  tcoextuhc"
"narendramodi.205","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-28 15:55:50,"had an extensive interaction with bjpindia chief ministers and deputy chief ministers tcocidqtyzjny"
"narendramodi.206","Prime Minister of India",18726,41788594,0,1937,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22067,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-28 15:54:08,"nextgeneration infrastructure is of paramount importance that is why today during pragati we took stock of  key  tcolgoxya"
