"","description","statusesCount","followersCount","favoritesCount","friendsCount","url","name","created","protected","verified","screenName","location","lang","id","listedCount","followRequestSent","profileImageUrl","tweets date","tweet "
"narendramodi.138","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-12 13:53:40,"here is how varanasi welcomed president emmanuelmacron tcocagqjdumy"
"narendramodi.139","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-12 13:50:39,"glimpses from the boat journey with president emmanuelmacron tcoxonptypovg"
"narendramodi.140","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-12 13:44:47,"some more pictures from the visit to the deendayal hastkala sankul in varanasi tcogquese"
"narendramodi.141","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-12 13:42:52,"glad to have got the opportunity to show president emmanuelmacron india s rich tradition in handicrafts and weavin  tcovlyrozdeu"
"narendramodi.142","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-12 13:40:08,"president emmanuelmacron and i inaugurated a solar power plant in mirzapur our commitment towards harnessing sola  tcogesihedih"
"narendramodi.143","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-12 13:36:49,"a picture from the varanasimirzapur journey tcoamiuupvtc"
"narendramodi.144","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-12 13:33:52,"honoured to welcome president emmanuelmacron to uttar pradesh tcopntponim"
"narendramodi.145","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-12 13:19:04,"flagged off a train that connects kashi and patna tcoxqaxtmuhxm"
"narendramodi.146","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-12 13:12:26,"the kachra mahotsav in varanasi is a wonderful initiative this will give strength to the swachh bharat mission he  tcoyrugjmqa"
"narendramodi.147","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-12 13:06:52,"addressed a public meeting in kashi and inaugurated various development projects here is my speech  tcohtjg"
"narendramodi.148","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-11 16:17:25,"had a series of fruitful meetings with respected world leaders on the sidelines of the isa today   via nmapp tcoeylppkio"
"narendramodi.149","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-11 16:15:07,"looking forward to hosting president emmanuelmacron in varanasi tomorrow   via nmapp tcobnncextfgm"
"narendramodi.150","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-11 10:09:15,"one of the highlights of today s isa programme was the wonderful rendition of  we shall overcome  and  hum honge k  tcolcdtxfjr"
"narendramodi.151","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-11 10:05:36," action points for ways to harness solar energy and strengthen the isa for a better tomorrow tcornhjqsnw"
"narendramodi.152","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-11 10:05:09,"here is how we in india are according topmost priority to solar energy tcovjisdivo"
"narendramodi.153","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-11 10:04:49,"the sun has an important place in various cultures around the world tcofcpaawv"
"narendramodi.154","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-11 10:03:59,"a dream that we saw in  during cop in paris has become a reality in delhi today i thank all the nations of  tcoeaxqjlte"
"narendramodi.155","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-11 10:02:49,"here is how we launched the isa tcosctvvrv"
"narendramodi.156","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-11 10:02:15,"mali is a vital part of the international solar alliance gratitude to presidencemali for gracing the founding con  tcoxkvruhrdic"
"narendramodi.157","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-08 12:22:03,"at the programme in jhunjhunu today we also marked the expansion of the betibachaobetipadhao movement to  dist  tcojztdoed"
"narendramodi.158","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-08 12:20:08,"we began the poshan abhiyaan with an unwavering commitment to ensure proper nutrition facilities for our women and  tcofblxtcxec"
"narendramodi.159","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-08 12:15:19,"great picture one more chief minister will join you tomorrow   tcomhwflmx"
"narendramodi.160","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-08 12:13:52,"congratulations to mr neiphiu rio mr y patton and all others who took oath today the ndpp bjpnagaland allia  tcowqrmrx"
"narendramodi.161","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-08 10:19:52," an undiluted message of gender justice  by rm nsitharaman  tcovtpvaaylp  via nmapp tcoudsjcbkkk"
"narendramodi.162","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-08 10:18:12," nari shakti in new india an article by mp mlekhi  tcofhekbntw  via nmapp tcojfalbnfkxz"
"narendramodi.163","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-08 10:17:05," bjp s commitment towards woman empowerment derives its inspiration from indian civilisational values  writes minis  tcovzjeborne"
"narendramodi.164","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-08 01:34:42,"i will always cherish the time when i had the opportunity to seek kunwar bai s blessings during one of my visits to  tcoizwsxhc"
"narendramodi.165","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-08 01:30:30,"sheinspiresme kunwar bai who died earlier this year at the age of  hailing from chhattisgarh she sold her g  tcorxvkccgm"
"narendramodi.166","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-08 01:27:15,"through their exemplary deeds several women have left an indelible mark in the history of humankind they continue  tcohxgfhmllm"
"narendramodi.167","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-08 01:25:20,"                                                    tcoriueubdax"
"narendramodi.168","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-08 01:23:39,"moving from women development to womenled development internationalwomensday tcotzonaqxj"
"narendramodi.169","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-08 01:21:13,"transforming the lives of women harnessing nari shakti to create a new india internationalwomensday tcokieczqcbq"
"narendramodi.170","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-08 01:18:09,"                                                                                                      tconkifqaulz"
"narendramodi.171","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-08 01:16:25,"birthday greetings to rajasthan cm vasundharabjp ji in her long political career she has assiduously served the  tconlcywyqjg"
"narendramodi.172","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-07 17:07:52,"congratulations to renowned architect balkrishna doshi for winning the prestigious pritzker architecture prize thi  tcozugvtcmssk"
"narendramodi.173","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-07 16:23:47,"tomorrow s programme in jhunjhunu will also mark the expansion of the  betibachaobetipadhao movement from  dis  tcooknzyldx"
"narendramodi.174","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-07 16:14:30,"the national nutrition mission is a landmark initiative that seeks to reduce undernutrition and low birth weight  tcozrnvcypqim"
"narendramodi.175","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-07 16:13:22,"tomorrow on international women s day i look forward to visiting jhunjhunu in rajasthan to mark the start of the  tcolzorknzil"
"narendramodi.176","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-07 16:09:47,"technology is being used at an unprecedented scale to further jan bhagidari and take important feedback from citize  tcoibxlgaj"
"narendramodi.177","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-07 16:09:13,"we have never shied away from taking tough decisions in the larger interest of  crore indians our aim is the de  tcojkwnpvv"
"narendramodi.178","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-07 16:08:23,"everything that india has achieved in the last  years is due to the strengths and skills of our citizens tcoxjysoqb"
"narendramodi.179","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-06 15:23:33,"decision making process is better when there is continuous and freeflowing communication between the government an  tcomwyzoiko"
"narendramodi.180","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-06 15:22:46,"the  vital pillars of information highways ask listen interact act and inform tcoxjqailyyx"
"narendramodi.181","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-06 15:22:25,"the greatest asset of a democracy is an empowered citizen over the last  years we have created the right enviro  tcojbyitqquv"
"narendramodi.182","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-06 15:19:41,"transparency and accountability are vital in democracies tcojpakasdkw"
"narendramodi.183","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-06 15:17:30,"happy to have inaugurated the new building of the central information commission also launched a mobile app of the  tcolsevepxlo"
"narendramodi.184","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-06 07:13:07,"at a high level meeting we had extensive deliberations on aspects relating to  ayushman bharat it is our commitme  tcojitkadg"
"narendramodi.185","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-06 07:11:31,"congratulations to sangmaconrad on taking oath as meghalaya cm i also congratulate all others who were swornin t  tcojjjtchxnl"
"narendramodi.186","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-05 12:35:06,"your passion is appreciable you would be happy to know that we have taken many steps to change the manner in which  tcolvmcaotrks"
"narendramodi.187","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-05 12:33:29,"glad you found examwarriors useful best of luck to atisha tcozjvgilguxk"
"narendramodi.188","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-05 12:31:04,"agreed tcoqhsvdagw"
"narendramodi.189","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-05 12:30:18,"i am glad you feel so tcoskckollh"
"narendramodi.190","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-05 12:29:56,"we are accountable to the people who have placed their faith in us and we are working tirelessly to fulfil the drea  tcoyjqnjqpbz"
"narendramodi.191","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-05 05:54:40,"best of luck to all my young friends appearing for the cbse class xii and class x examinations write these exams w  tcoconwtedmxk"
"narendramodi.192","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-05 02:51:50,"remembering the great biju babu on his jayanti he was a visionary who tirelessly served the people of odisha and t  tcolsvnuuqna"
"narendramodi.193","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-05 02:44:32,"birthday greetings to madhya pradesh cm chouhanshivraj ji his humility has endeared him to all sections of societ  tcobdtsfpxwmj"
"narendramodi.194","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-04 09:07:26,"swami vivekananda was a firm believer in the power of the youth together we must fulfil his dreams and usher an e  tcodvzksfh"
"narendramodi.195","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-04 09:07:00,"the unprecedented support from the tribal communities in tripura for nda s development agenda has made me extremely  tcorhdsyfqql"
"narendramodi.196","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-04 09:06:35,"integration is the answer to radicalisation   togetherness is what drives nations towards growth and glory tcolkxcgxxmph"
"narendramodi.197","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-04 09:05:52,"over the last four years we have furthered the spirit of integration and tried to remove any feeling of alienation  tcooumptpfh"
"narendramodi.198","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-04 09:05:25,"yesterday s results in the northeast augur well for the region s youth it was also gladdening to see unprecedented  tcorrwbhfejo"
"narendramodi.199","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-04 09:04:13,"furthering quality education and a spirit of innovation among our youngsters tcomjjkjsau"
"narendramodi.200","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-04 09:03:51,"here is how the central government is focussing on skill development creating the right ecosystem for enterprise t  tcoxalumjcwr"
"narendramodi.201","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-04 09:03:19,"my speech at the youth convention focussed on the theme  youth power a vision for new india  highlighted the mult  tcobyqjvry"
"narendramodi.202","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-04 08:59:37,"unfortunately i was not able to personally visit tumakuru this time i still cherish the warmth and affection of t  tcosterxwfso"
"narendramodi.203","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-03-04 08:54:17,"glad to have addressed a youth convention in tumakuru to mark the silver jubilee celebrations of the ramakrishna vi  tcoxykmizot"
"narendramodi.204","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-25 14:53:42,"during today s mannkibaat highlighted india s rich legacy in science and urged youngsters to strengthen their sci  tcoxnbigowu"
"narendramodi.205","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-25 14:52:24,"in the midst of unimaginable enthusiasm flagged off the new india marathon in the vibrant city of surat this is a  tcoasjou"
"narendramodi.206","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-25 14:43:40,"at the aurobindo ashram in puducherry paid tributes to sri aurobindo and the mother tcomneupspp"
"narendramodi.207","Prime Minister of India",18673,41624530,0,1936,"http://t.co/i7NW4Bof2G","Narendra Modi",2009-01-10 17:18:56,FALSE,TRUE,"narendramodi","India","en","18839785",22229,FALSE,"http://pbs.twimg.com/profile_images/718314968102367232/ypY1GPCQ_normal.jpg",2018-02-25 13:08:20,"one party and more specifically one family got about  years to rule yet they always placed their interests abo  tcoivyehdx"
